,Unnamed: 0,ticker,name,website,headquarter,employees,industry,type,source
1272,1272,MNKS,Monks Investment Trust PLC (MNKS),www.bailliegifford.com/en/uk/individual-investors/funds/monks-investment-trust,"Calton Square 1 Greenside Row Edinburgh, EH1 3AN United Kingdom",600,Capital Markets,ORD,investing
1273,1273,NILSY,GMK Norilskiy Nikel PAO ADR (NILSY),www.nornickel.com,"15, 1st Krasnogvardeysky Drive Moscow, 123100 Russia",-,Metals & Mining,ADR,investing
1274,1274,COFB,Cofinimmo SA (COFB),www.cofinimmo.com,"Boulevard de la Woluwe 58 Woluwe-Saint-Lambert Brussels, 1200 Belgium",145,Equity Real Estate Investment Trusts (REITs),ORD,investing
1275,1275,SFTLq,Softline Holding Plc DRC (SFTLq),www.softline.com,"26-28 Hammersmith Grove London, W6 7HA United Kingdom",-,IT Services,DRC,investing
1276,1276,MRCG,Merck KGaA (MRCG),www.merckgroup.com,"Frankfurter Strasse 250 Darmstadt, 64293 Germany",59308,Pharmaceuticals,ORD,investing
1277,1277,GLEN,Glencore PLC (GLEN),www.glencore.com,"Baarermattstrasse 3 P.O. Box 1363 Baar, 6341 Switzerland",135000,Metals & Mining,ORD,investing
1278,1278,STEMS,Sthree Plc (STEMS),www.sthree.com,"75 King William Street 1st Floor London, EC4N 7BE United Kingdom",2600,Professional Services,ORD,investing
1279,1279,AV_p,Aviva PLC Pref (AV_p),www.aviva.com,"St Helen’s 1 Undershaft London, EC3P 3DQ United Kingdom",28596,Insurance,Preferred,investing
1280,1280,CGT,Capital Gearing Trust (CGT),www.capitalgearingtrust.com/index.htm,"25 Moorgate London, EC2R 6AY United Kingdom",-,Capital Markets,Closed-End,investing
1281,1281,QIA,Qiagen NV (QIA),www.qiagen.com,"Hulsterweg 82 Venlo, 5912 PL Netherlands",6000,Life Sciences Tools & Services,ORD,investing
1282,1282,SMWH,WH Smith PLC (SMWH),www.whsmithplc.co.uk,"Greenbridge Road Swindon, SN3 3RX United Kingdom",14000,Specialty Retail,ORD,investing
1283,1283,FPq,Fondul Proprietatea SA DRC (FPq),www.fondulproprietatea.ro,"Premium Point Buzesti Street 76-80 7th-8th Floor 1st District Bucharest, 011017 Romania",3,Capital Markets,DRC,investing
1284,1284,ATG,Auction Technology Group PLC (ATG),www.auctiontechnologygroup.com,"Harlequin Building 65 Southwark Street London, SE1 0HR United Kingdom",214,Internet & Direct Marketing Retail,ORD,investing
1285,1285,PNN,Pennon Group (PNN),www.pennon-group.co.uk,"Peninsula House Rydon Lane Exeter, EX2 7HR United Kingdom",-,Water Utilities,ORD,investing
1286,1286,LUNE,Lundin Energy AB (LUNE),www.lundin-energy.com,"Hovslagargatan 5 Stockholm, 111 48 Sweden",448,"Oil, Gas & Consumable Fuels",ORD,investing
1287,1287,NDAFI,Nordea Bank Abp (NDAFI),www.nordea.com,"Satamaradankatu 5 Nordea Helsinki, 00020 Finland",27126,Banks,ORD,investing
1288,1288,OXB,Oxford BioMedica PLC (OXB),www.oxb.com,"Windrush Court Transport Way Oxford, OX4 6LT United Kingdom",744,Biotechnology,ORD,investing
1289,1289,DSCV,Discoverie Group PLC (DSCV),www.discoverieplc.com,"2 Chancellor Court Occam Road Surrey Research Park Guildford, GU2 7AH United Kingdom",4414,Electrical Equipment,ORD,investing
1290,1290,KOG,Kongsberg Gruppen ASA (KOG),www.kongsberg.com,"KirkegArdsveien 45 Kongsberg, 3616 Norway",10896,Aerospace & Defense,ORD,investing
1291,1291,SOLS,Sol (SOLS),www.solgroup.com,"Via Borgazzi, 27 Monza, 20900 Italy",4786,Chemicals,ORD,investing
1292,1292,ACBr,Alpha Bank SA (ACBr),www.alphaholdings.gr,"40 Stadiou Street Athens, 102 52 Greece",10528,Banks,ORD,investing
1293,1293,DGE,Diageo PLC (DGE),www.diageo.com,"Lakeside Drive Park Royal London, NW10 7HQ United Kingdom",27783,Beverages,ORD,investing
1294,1294,ACADE,AcadeMedia AB (ACADE),www.academedia.se,"Adolf Fredriks Kyrkogata 2 Box 213 Stockholm, 101 24 Sweden",-,Diversified Consumer Services,ORD,investing
1295,1295,RAND,Randstad NV (RAND),www.randstad.com,"Diemermere 25 Diemen, 1112 TC Netherlands",40970,Professional Services,ORD,investing
1296,1296,HCM,HUTCHMED China Ltd (HCM),www.hutch-med.com,"Cheung Kong Center 48th Floor 2 Queen's Road Central, Hong Kong",1280,Pharmaceuticals,ORD,investing
1297,1297,MTEL,Magyar Telekom PLC (MTEL),www.telekom.hu/about_us,"Könyves Kálmán körút 36 Budapest, 1097 Hungary",6923,Diversified Telecommunication Services,ORD,investing
1298,1298,TMPL,Temple Bar Investment Trust (TMPL),www.templebarinvestments.co.uk,"55 Gresham Street London, EC2V 7EL United Kingdom",-,Capital Markets,Closed-End,investing
1299,1299,WKP,Workspace Group PLC (WKP),www.workspace.co.uk,"Canterbury Court, Kennington Park Business Centre, 1-3 Brixton Road London, SW9 6DE United Kingdom",210,Equity Real Estate Investment Trusts (REITs),ORD,investing
1300,1300,IGG,IG Group Holdings PLC (IGG),www.iggroup.com,"Cannon Bridge House 25 Dowgate Hill London, EC4R 2YA United Kingdom",2094,Capital Markets,ORD,investing
1301,1301,AMBUb,Ambu A/S (AMBUb),www.ambu.com,"Baltorpbakken 13 Ballerup, 2750 Denmark",4584,Health Care Equipment & Supplies,ORD,investing
1302,1302,MOONM,Moonpig Group PLC (MOONM),www.moonpig.group,"10 Back Hill London, EC1R 5EN United Kingdom",399,Internet & Direct Marketing Retail,ORD,investing
1303,1303,COPN,COSMO Pharmaceuticals SA (COPN),www.cosmopharma.com,"Riverside II Sir John Rogerson’s Quay Dublin, 2 Ireland",276,Pharmaceuticals,ORD,investing
1304,1304,SKAb,Skanska AB ser. B (SKAb),www.skanska.com,"Warfvinges väg 25 Stockholm, 112 74 Sweden",29584,Construction & Engineering,ORD,investing
1305,1305,TKWY,Just Eat Takeaway (TKWY),www.justeattakeaway.com,"Oosterdoksstraat 80 Amsterdam, 1011 DK Netherlands",10585,Internet & Direct Marketing Retail,ORD,investing
1306,1306,VOLVb,"Volvo, AB ser. B (VOLVb)",www.volvogroup.com,"GropegArdsgatan 2 Gothenburg, 417 15 Sweden",81692,Machinery,ORD,investing
1307,1307,ASCL,Ascential PLC (ASCL),www.ascential.com,"The Prow 1 Wilder Walk London, W1B 5AP United Kingdom",2000,Media,ORD,investing
1308,1308,FTI,TechnipFMC PLC (FTI),www.technipfmc.com,"One St. Paul’s Churchyard London, EC4M 8AP United Kingdom",31395,Energy Equipment & Services,ORD,investing
1309,1309,EPED,Faurecia (EPED),www.faurecia.com,"23-27, avenue des Champs Pierreux Nanterre, 92000 France",104739,Auto Components,ORD,investing
1310,1310,ABGA,ABG Sundal Collier Holding ASA (ABGA),www.abgsc.com,"Munkedamsveien 45 East 7th floor Oslo, 0250 Norway",320,Capital Markets,ORD,investing
1311,1311,MTGBs,Modern Times Group MTG AB B (MTGBs),www.mtg.com,"Skeppsbron 18 PO Box 2094 Stockholm, 103 13 Sweden",796,Entertainment,ORD,investing
1312,1312,SBNCyq,Sberbank Of Russia (SBNCyq),www.sberbank.ru,"19 Vavilova Street Moscow, 117312 Russia",281690,Banks,DRC,investing
1313,1313,ZILGn,Elringklinger AG NA O.N. (ZILGn),www.elringklinger.com,"Max-Eyth-Strasse 2 Dettingen an der Erms, 72581 Germany",9554,Auto Components,ORD,investing
1314,1314,AKAST,Akastor ASA (AKAST),www.akastor.com,"Building B Oksenøyveien 10 Lysaker Bærum, 1366 Norway",1954,Energy Equipment & Services,ORD,investing
1315,1315,MONET,Moneta Money Bank AS (MONET),www.moneta.cz,"BB Centrum Vyskocilova 1442/1b Praha 4 Michle Prague, 140 28 Czech Republic",3025,Banks,ORD,investing
1316,1316,BHMGu,BH Macro Ltd USD (BHMGu),www.bhmacro.com,"6th Floor 37 Esplanade St. Helier, JE2 3QA Jersey",-,Capital Markets,Closed-End,investing
1317,1317,KBCA,KBC Ancora (KBCA),www.kbcancora.be,"Muntstraat 1 Leuven, 3000 Belgium",-,Banks,ORD,investing
1318,1318,0593q,Samsung Electronics Co Ltd DRC Pref (0593q),www.samsung.com,"129, Samsung-ro Yeongtong-gu Suwon-si, 443-742 South Korea",-,"Technology Hardware, Storage & Peripherals",DRC,investing
1319,1319,CONIC,Concentric AB (CONIC),www.concentricab.com,"Linkoping, 582 22 Sweden",747,Auto & Truck Parts,ORD,investing
1320,1320,GLV,Glenveagh Properties PLC (GLV),www.glenveagh.ie,"15 Merrion Square North Dublin, 2 Ireland",300,Household Durables,ORD,investing
1321,1321,DUEG,Duerr AG (DUEG),www.durr-group.com,"Carl-Benz-Strasse 34 Bietigheim-Bissingen, 74321 Germany",17560,Machinery,ORD,investing
1322,1322,BBOXT,Tritax Big Box REIT plc (BBOXT),tritaxbigbox.co.uk,"6 Duke Street 3rd Floor St. James's London, SW1Y 6BN United Kingdom",-,Equity Real Estate Investment Trusts (REITs),ORD,investing
1323,1323,TEL2b,Tele2 AB (TEL2b),www.tele2.com,"Skeppsbron 18 PO Box 2094 Stockholm, 103 13 Sweden",4528,Wireless Telecommunication Services,ORD,investing
1324,1324,SVS,Savills (SVS),www.savills.com,"33 Margaret Street London, W1G 0JD United Kingdom",39349,Real Estate Management & Development,ORD,investing
1325,1325,SVEG,Sparebanken Vest (SVEG),www.spv.no,"Jonsvollsgaten 2 Bergen, 5011 Norway",765,Banks,ORD,investing
1326,1326,0593xq,Samsung Electronics Co Ltd DRC (0593xq),www.samsung.com,"129, Samsung-ro Yeongtong-gu Suwon-si, 443-742 South Korea",-,"Technology Hardware, Storage & Peripherals",DRC,investing
1327,1327,SMIN,Smiths Group PLC (SMIN),www.smiths.com,"11-12 St James's Square 4th Floor London, SW1Y 4LB United Kingdom",14500,Industrial Conglomerates,ORD,investing
1328,1328,MAB,Mitchells & Butlers PLC (MAB),www.mbplc.com,"27 Fleet Street Birmingham, B3 1JP United Kingdom",42551,"Hotels, Restaurants & Leisure",ORD,investing
1329,1329,PRSMB,Blue Prism Group PLC (PRSMB),www.blueprism.com,"2 Cinnamon Park Crab Lane Fearnhead Warrington, WA2 0XP United Kingdom",1025,Software,ORD,investing
1330,1330,SAF,Safran SA (SAF),www.safran-group.com,"2, boulevard du GEnEral-Martial-Valin Cedex 15 Paris, 75724 France",78900,Aerospace & Defense,ORD,investing
1331,1331,HSBA,HSBC Holdings PLC (HSBA),www.hsbc.com,"8 Canada Square London, E14 5HQ United Kingdom",223448,Banks,ORD,investing
1332,1332,CNE,Cairn Energy PLC (CNE),www.cairnenergy.com,"50 Lothian Road Edinburgh, EH3 9BY United Kingdom",191,"Oil, Gas & Consumable Fuels",ORD,investing
1333,1333,SSAq,AFK Sistem DRC (SSAq),www.sistema.com,"Building 1 Moscow, 125009 Russia",-,Wireless Telecommunication Services,DRC,investing
1334,1334,STCK,Stock Spirits Group PLC (STCK),www.stockspirits.com,"Solar House Mercury Park Wooburn Green, HP10 0HH United Kingdom",1120,Beverages,ORD,investing
1335,1335,MATAS,Matas (MATAS),www.matas.dk,"ROermosevej 1 Allerød, 3450 Denmark",2126,Specialty Retail,ORD,investing
1336,1336,CEZ,CEZ as (CEZ),www.cez.cz,"DuhovA 2/1444 Praha 4 Prague, 140 53 Czech Republic",27200,Electric Utilities,ORD,investing
1337,1337,VTYV,Vistry Group PLC (VTYV),www.vistrygroup.co.uk,"11 Tower View Kings Hill West Malling, ME19 4UY United Kingdom",2945,Household Durables,ORD,investing
1338,1338,IDLA,ID Logistics SAS (IDLA),www.id-logistics.com,"55, Chemin des Engranauds CS 20040 Orgon, 13660 France",23515,Air Freight & Logistics,ORD,investing
1339,1339,KINVBs,"Kinnevik, Investment AB ser. B (KINVBs)",www.kinnevik.com,"Skeppsbron 18 PO Box 2094 Stockholm, 103 13 Sweden",40,Diversified Financial Services,ORD,investing
1340,1340,MDM,Maisons du Monde SAS (MDM),corporate.maisonsdumonde.com,"Le Portereau Vertou, 44120 France",7143,Specialty Retail,ORD,investing
1341,1341,SIAG,S Immo Ag (SIAG),www.simmoag.at,"Friedrichstrasse 10 5th Floor Vienna, 1010 Austria",555,Real Estate Management & Development,ORD,investing
1342,1342,JHD,James Halstead PLC (JHD),www.jameshalstead.com,"Beechfield Hollinhurst Road Radcliffe Manchester, M26 1JN United Kingdom",819,Building Products,ORD,investing
1343,1343,MAP,Mapfre (MAP),www.mapfre.com,"Carretera de Pozuelo Majadahonda, 28222 Spain",32466,Insurance,ORD,investing
1344,1344,LVMH,LVMH Moet Hennessy Louis Vuitton SE (LVMH),www.lvmh.com,"22, Avenue Montaigne Paris, 75008 France",148343,"Textiles, Apparel & Luxury Goods",ORD,investing
1345,1345,GILG,DMG Mori AG (GILG),www.dmgmori.com,"Gildemeisterstrasse 60 Bielefeld, 33689 Germany",6693,Machinery,ORD,investing
1346,1346,DRLCO,Maersk Drilling A/S (DRLCO),www.maerskdrilling.com,"Lyngby Hovedgade 85 Kongens Lyngby, 2800 Denmark",2383,Energy Equipment & Services,ORD,investing
1347,1347,BAMN,Koninklijke BAM Groep NV (BAMN),www.bam.com,"Runnenburg 9 Bunnik, 3981 AZ Netherlands",17966,Construction & Engineering,ORD,investing
1348,1348,ABI,Anheuser Busch Inbev SA NV (ABI),www.ab-inbev.com,"Brouwerijplein 1 Leuven, 3000 Belgium",164000,Beverages,ORD,investing
1349,1349,AZT,Arcticzymes Technologies ASA (AZT),arcticzymes.com,"Sykehusveien 23 PO Box 6463 Tromsø, 9294 Norway",-,Biotechnology,ORD,investing
1350,1350,ZS,Zscaler Inc (ZS),www.zscaler.com,"120 Holger Way San Jose, 95134 United States",3153,Software,ORD,investing
1351,1351,SOLB,Solvay SA (SOLB),www.solvay.com,"Rue de Ransbeek, 310 Brussels, 1120 Belgium",23000,Chemicals,ORD,investing
1352,1352,SAIN,Scottish American Investment Co (SAIN),www.bailliegifford.com/individual-investors/funds/scottish-american-investment-company/performance,"Calton Square 1 Greenside Row Edinburgh, EH1 3AN United Kingdom",5,Capital Markets,Closed-End,investing
1353,1353,PTNL,PostNL NV (PTNL),www.postnl.nl,"Prinses Beatrixlaan 23 The Hague, 2595 AK Netherlands",38362,Air Freight & Logistics,ORD,investing
1354,1354,HEXABs,Hexagon AB ser. B (HEXABs),www.hexagon.com,"Lilla Bantorget 15 Stockholm, 111 23 Sweden",21427,"Electronic Equipment, Instruments & Components",ORD,investing
1355,1355,PRTP,Kering SA (PRTP),www.kering.com,"40 rue de SEvres Paris, 75007 France",33134,"Textiles, Apparel & Luxury Goods",ORD,investing
1356,1356,HILS,Hill & Smith Holdings PLC (HILS),www.hsholdings.co.uk,"Westhaven House Arleston Way Shirley Solihull, B90 4LH United Kingdom",-,Metals & Mining,ORD,investing
1357,1357,TEP,Telecom Plus PLC (TEP),www.telecomplus.co.uk,"Network HQ 508 Edgware Road The Hyde London, NW9 5AB United Kingdom",1994,Multi-Utilities,ORD,investing
1358,1358,YY,YY Inc Class A (YY),joyy.sg,"30 Pasir Panjang Road Suite 15-31A Mapletree Business City Singapore, 117440 Singapore",7931,Interactive Media & Services,ADR,investing
1359,1359,ALVG,Allianz SE VNA O.N. (ALVG),www.allianz.com,"KOeniginstrasse 28 Munich, 80802 Germany",150269,Insurance,ORD,investing
1360,1360,KOF,Kaufman Et Broad (KOF),www.kaufmanbroad.fr,"127, avenue Charles-de-Gaulle Cedex Neuilly-sur-Seine, 92207 France",778,Household Durables,ORD,investing
1361,1361,HICL,HICL Infrastructure Company Ltd (HICL),www.hicl.com,"London, EC1A 7BL United Kingdom",-,Misc. Financial Services,ORD,investing
1362,1362,TW,Taylor Wimpey PLC (TW),www.taylorwimpey.co.uk,"Gate House Turnpike Road High Wycombe, HP12 3NR United Kingdom",5384,Household Durables,ORD,investing
1363,1363,SASs,SAS AB (SASs),www.sasgroup.net,"Frosundaviks alle 1 Solna Stockholm, 195 87 Sweden",5190,Airlines,ORD,investing
1364,1364,PG,Procter & Gamble Company (PG),www.pginvestor.com,"One Procter & Gamble Plaza Cincinnati, 45202 United States",101000,Household Products,ORD,investing
1365,1365,EDRE,eDreams Odigeo SA (EDRE),www.edreamsodigeo.com,"4, rue du Fort Wallis Luxembourg City, 2714 Luxembourg",917,"Hotels, Restaurants & Leisure",ORD,investing
1366,1366,MNST,Monster Beverage Corp (MNST),www.monsterbevcorp.com,"1 Monster Way Corona, 92879 United States",3340,Beverages,ORD,investing
1367,1367,ANDR,Andritz AG (ANDR),www.andritz.com,"Stattegger Strasse 18 Graz, 8045 Austria",26789,Machinery,ORD,investing
1368,1368,APPS,Applus Services SA (APPS),www.applus.com,"Parque Empresarial Las Mercedes Calle Campezo 1 Edificio 3 Madrid, 28022 Spain",-,Professional Services,ORD,investing
1369,1369,BPOST,bpost NV (BPOST),www.bpost.be,"Muntcentrum-Centre Monnaie Brussels, 1000 Belgium",38773,Air Freight & Logistics,ORD,investing
1370,1370,ZOT,Zardoya Otis (ZOT),www.otis.com/es/es,"Golfo de SalOnica, 73 Madrid, 28033 Spain",5522,Machinery,ORD,investing
1371,1371,RAYb,RaySearch Laboratories AB ser. B (RAYb),www.raysearchlabs.com,"Sveavägen 44 Floor 7 Stockholm, 111 34 Sweden",423,Health Care Technology,ORD,investing
1372,1372,ENT,Entain PLC (ENT),entaingroup.com,"One New Change London, IM1 1JB United Kingdom",18918,"Hotels, Restaurants & Leisure",ORD,investing
1373,1373,SCHA,Schibsted ASA A (SCHA),www.schibsted.com,"Akersgata 55 Oslo, 0180 Norway",5000,Media,ORD,investing
1374,1374,ORSTED,Orsted A/S (ORSTED),www.orsted.com,"Kraftvaerksvej 53 Skaerbaek Fredericia, 7000 Denmark",6672,Electric Utilities,ORD,investing
1375,1375,THRLT,Target Healthcare REIT Ltd (THRLT),www.targethealthcarereit.co.uk,"Broadgate Tower Level 13 20 Primrose Street London, EC2A 2EW United Kingdom",-,Equity Real Estate Investment Trusts (REITs),ORD,investing
1376,1376,EVDG,CTS Eventim AG (EVDG),www.eventim.de,"Contrescarpe 75 A Bremen, 28195 Germany",2216,Entertainment,ORD,investing
1377,1377,PFG,Provident Financial PLC (PFG),www.providentfinancial.com,"No. 1 Godwin Street Bradford, BD1 2SU United Kingdom",4232,Consumer Finance,ORD,investing
1378,1378,UMI,Umicore SA (UMI),www.umicore.com,"Rue du Marais 31 Broekstraat Brussels, 1000 Belgium",10999,Chemicals,ORD,investing
1379,1379,BAYGn,Bayer AG NA (BAYGn),www.bayer.com,"Kaiser-Wilhelm-Allee 1 Leverkusen, 51368 Germany",99814,Pharmaceuticals,ORD,investing
1380,1380,INCH,Inchcape PLC (INCH),www.inchcape.com,"22a St James’s Square London, SW1Y 5LP United Kingdom",15000,Distributors,ORD,investing
1381,1381,TOM,Tomra Systems ASA (TOM),www.tomra.com,"Drengsrudhagen 2 Asker, 1385 Norway",4300,Commercial Services & Supplies,ORD,investing
1382,1382,AMS,Ams AG (AMS),www.ams.com,"Tobelbader Strasse 30 Premstätten, 8141 Austria",29753,Semiconductors & Semiconductor Equipment,ORD,investing
1383,1383,CKN,Clarkson (CKN),www.clarksons.com,"Commodity Quay St. Katharine Docks London, E1W 1BF United Kingdom",1600,Marine,ORD,investing
1384,1384,DSV,DSV Panalpina A/S (DSV),www.dsv.com,"Hovedgaden 630 PO Box 210 Hedehusene, 2640 Denmark",79325,Air Freight & Logistics,ORD,investing
1385,1385,PGS,PGS ASA (PGS),www.pgs.com,"Lilleakerveien 4C Oslo, 0283 Norway",862,Energy Equipment & Services,ORD,investing
1386,1386,ALM,Almirall (ALM),www.almirall.com,"Ronda Del General Miter, 151 Barcelona, 08022 Spain",1785,Pharmaceuticals,ORD,investing
1387,1387,ASOS,ASOS PLC (ASOS),www.asosplc.com,"Greater London House Hampstead Road London, NW1 7FB United Kingdom",3126,Internet & Direct Marketing Retail,ORD,investing
1388,1388,ORP,Orpea SA (ORP),www.orpea-corp.com,"12, rue Jean-Jaurès CS 10032 Cedex Puteaux, 92813 France",54424,Health Care Providers & Services,ORD,investing
1389,1389,AIR,Airbus Group SE (AIR),www.airbus.com,"Mendelweg 30 Leiden, 2333 CS Netherlands",125888,Aerospace & Defense,ORD,investing
1390,1390,ARBN,Amsterdam Commodities NV (ARBN),www.acomo.nl,"WTC, Beursplein 37 21st Floor P.O. Box 30156 Rotterdam, 3011 DD Netherlands",1200,Food & Staples Retailing,ORD,investing
1391,1391,MAERSKb,AP Moeller - Maersk A/S B (MAERSKb),www.maersk.com,"Esplanaden 50 Copenhagen K Copenhagen, 1098 Denmark",83624,Marine,ORD,investing
1392,1392,EDEN,Edenred SA (EDEN),www.edenred.com,"14-16 boulevard Garibaldi Issy-les-Moulineaux, 92130 France",8658,IT Services,ORD,investing
1393,1393,CRW,Craneware Plc (CRW),public.craneware.com,"1 Tanfield Edinburgh, EH3 5DA United Kingdom",370,Health Care Technology,ORD,investing
1394,1394,OTEC,Otello Corporation ASA (OTEC),www.otellocorp.com,"Gjerdrums vei 19 PO Box 4214 Nydalen Oslo, 0484 Norway",9,Media,ORD,investing
1395,1395,MGNS,Morgan Sindall Group PLC (MGNS),www.morgansindall.com,"Kent House 14-17 Market Place London, W1W 8AJ United Kingdom",6600,Construction & Engineering,ORD,investing
1396,1396,SNNS,Sanne Group PLC (SNNS),www.sannegroup.com,"125 London Wall 6th Floor London, EC2Y 5AS United Kingdom",2000,Capital Markets,ORD,investing
1397,1397,EMII,Bper Banca SpA (EMII),www.bper.it,"Via San Carlo 8/20 Modena, 41121 Italy",18076,Banks,ORD,investing
1398,1398,BOL,Boliden AB (BOL),www.boliden.com,"Klarabergsviadukten 90 PO Box 44 Stockholm, 101 20 Sweden",6124,Metals & Mining,ORD,investing
1399,1399,REL,Relx PLC (REL),www.relx.com,"1-3 Strand London, WC2N 5JR United Kingdom",33000,Professional Services,ORD,investing
1400,1400,SPNO,Spar Nord Bank (SPNO),www.sparnord.com,"Skelagervej 15 PO Box 162 Aalborg, 9100 Denmark",1624,Banks,ORD,investing
1401,1401,HUYA,HUYA Inc (HUYA),www.huya.com,"Building A3, E-Park 280 Hanxi Road Panyu District Guangzhou, 511446 China",2075,Entertainment,ORD,investing
1402,1402,NESN,Nestle SA (NESN),www.nestle.com,"Avenue Nestlé 55 Vevey, 1800 Switzerland",273000,Food Products,ORD,investing
